state,yr,qtr,index_nsa,index_sa,Warning
NE,2007,4,195.76,195.97,
NE,2008,1,191.87,193.78,
NE,2008,2,194.32,191.64,
NE,2008,3,193.44,190.95,
NE,2008,4,190.67,190.95,
NE,2009,1,187.56,189.41,
NE,2009,2,194.75,191.91,
NE,2009,3,194.83,192.51,
NE,2009,4,193.03,193.34,
NE,2010,1,187.79,189.41,
NE,2010,2,195.52,192.73,
NE,2010,3,192.32,190.24,
NE,2010,4,186.78,186.97,
NE,2011,1,186.56,187.97,
NE,2011,2,189.59,187.00,
NE,2011,3,190.94,189.05,
NE,2011,4,189.53,189.65,
NE,2012,1,190.23,191.40,
NE,2012,2,195.74,193.33,
NE,2012,3,195.80,193.89,
NE,2012,4,198.70,198.74,
NE,2013,1,199.85,200.96,
NE,2013,2,203.37,201.06,
NE,2013,3,204.54,202.45,
NE,2013,4,206.14,206.20,
NE,2014,1,205.11,206.21,
NE,2014,2,210.97,208.69,
NE,2014,3,213.26,210.92,
NE,2014,4,212.54,212.64,
NE,2015,1,214.94,216.20,
NE,2015,2,220.38,217.97,
NE,2015,3,224.39,221.75,
NE,2015,4,222.30,222.58,
NE,2016,1,220.80,222.14,
NE,2016,2,230.25,227.68,
NE,2016,3,233.65,230.71,
NE,2016,4,231.14,231.63,
NE,2017,1,235.81,237.31,
NE,2017,2,244.25,241.43,
NE,2017,3,247.02,243.82,
NE,2017,4,248.98,249.62,
NE,2018,1,252.97,254.62,
NE,2018,2,259.92,256.83,
NE,2018,3,264.00,260.55,
NE,2018,4,263.83,264.60,
NE,2019,1,264.40,266.11,
NE,2019,2,274.64,271.33,
NE,2019,3,278.32,274.61,
NE,2019,4,274.07,275.01,
NE,2020,1,281.19,283.02,
NE,2020,2,289.33,285.80,
NE,2020,3,298.98,294.84,
NE,2020,4,306.00,307.30,
NE,2021,1,316.47,318.45,
NE,2021,2,334.75,330.64,
NE,2021,3,347.33,342.39,
NE,2021,4,350.26,351.99,
NE,2022,1,363.46,365.67,
NE,2022,2,383.32,378.53,
NH,1991,1,100.00,100.00,
NH,1991,2,98.19,98.41,
NH,1991,3,97.14,97.20,
NH,1991,4,95.20,95.41,
NH,1992,1,95.53,95.58,
NH,1992,2,93.86,94.07,
NH,1992,3,92.67,92.68,
NH,1992,4,93.35,93.54,
NH,1993,1,91.11,91.24,
NH,1993,2,91.97,92.19,
NH,1993,3,92.45,92.35,
NH,1993,4,92.60,92.77,
NH,1994,1,93.92,94.24,
NH,1994,2,93.04,93.19,
NH,1994,3,93.37,93.13,
NH,1994,4,93.67,93.91,
NH,1995,1,91.90,92.34,
NH,1995,2,94.42,94.52,
NH,1995,3,96.00,95.61,
NH,1995,4,95.49,95.77,
NH,1996,1,95.94,96.62,
NH,1996,2,96.59,96.54,
NH,1996,3,99.42,98.89,
NH,1996,4,97.83,98.23,
NH,1997,1,99.04,99.87,
NH,1997,2,101.88,101.70,
NH,1997,3,102.89,102.28,
NH,1997,4,103.61,104.06,
NH,1998,1,105.02,106.07,
NH,1998,2,108.72,108.37,
NH,1998,3,111.87,111.17,
NH,1998,4,113.21,113.71,
NH,1999,1,114.66,115.93,
NH,1999,2,120.59,120.16,
NH,1999,3,122.77,121.96,
NH,1999,4,124.71,125.18,
NH,2000,1,129.04,130.66,
NH,2000,2,135.09,134.57,
NH,2000,3,139.92,138.94,
NH,2000,4,145.51,146.00,
NH,2001,1,147.58,149.51,
NH,2001,2,154.79,154.23,
NH,2001,3,161.12,159.95,
NH,2001,4,163.05,163.56,
NH,2002,1,164.70,166.87,
NH,2002,2,174.07,173.46,
NH,2002,3,181.72,180.42,
NH,2002,4,183.96,184.55,
NH,2003,1,186.93,189.32,
NH,2003,2,194.62,193.90,
NH,2003,3,199.06,197.71,
NH,2003,4,202.95,203.74,
NH,2004,1,206.67,209.16,
NH,2004,2,214.02,213.04,
NH,2004,3,217.14,215.85,
NH,2004,4,222.39,223.52,
NH,2005,1,225.61,228.08,
NH,2005,2,232.55,231.21,
NH,2005,3,236.94,235.80,
NH,2005,4,236.06,237.53,
NH,2006,1,234.74,237.08,
NH,2006,2,237.36,235.75,
NH,2006,3,234.30,233.43,
NH,2006,4,227.78,229.19,
NH,2007,1,228.84,231.17,
NH,2007,2,232.10,230.40,
NH,2007,3,227.26,226.46,
NH,2007,4,219.99,221.16,
NH,2008,1,215.52,218.04,
NH,2008,2,215.41,213.80,
NH,2008,3,210.30,209.50,
NH,2008,4,202.97,203.61,
NH,2009,1,205.23,208.22,
NH,2009,2,205.30,203.81,
NH,2009,3,199.07,198.08,
NH,2009,4,199.76,200.00,
NH,2010,1,191.99,195.40,
NH,2010,2,196.72,195.29,
NH,2010,3,198.49,197.23,
NH,2010,4,193.54,193.56,
NH,2011,1,184.23,187.92,
NH,2011,2,187.81,186.49,
NH,2011,3,188.48,186.87,
NH,2011,4,189.23,189.51,
NH,2012,1,181.67,185.34,
NH,2012,2,187.46,186.14,
NH,2012,3,188.27,186.36,
NH,2012,4,187.62,188.39,
NH,2013,1,186.32,189.85,
NH,2013,2,195.85,194.39,
NH,2013,3,196.87,194.70,
NH,2013,4,193.67,195.15,
NH,2014,1,196.06,199.23,
NH,2014,2,199.91,198.31,
NH,2014,3,204.21,202.08,
NH,2014,4,199.50,201.52,
NH,2015,1,204.98,207.70,
NH,2015,2,209.72,208.04,
NH,2015,3,213.16,211.14,
NH,2015,4,210.58,212.90,
NH,2016,1,210.57,212.99,
NH,2016,2,220.43,218.67,
NH,2016,3,221.17,219.44,
NH,2016,4,219.83,222.03,
NH,2017,1,228.29,230.78,
NH,2017,2,232.18,230.36,
NH,2017,3,235.86,234.41,
NH,2017,4,236.50,238.43,
NH,2018,1,239.13,241.81,
NH,2018,2,245.81,243.88,
NH,2018,3,248.61,247.36,
NH,2018,4,250.93,252.67,
NH,2019,1,250.55,253.26,
NH,2019,2,262.36,260.53,
NH,2019,3,263.76,262.52,
NH,2019,4,264.67,266.32,
NH,2020,1,269.79,272.61,
NH,2020,2,278.01,276.26,
NH,2020,3,291.06,289.66,
NH,2020,4,302.72,304.66,
NH,2021,1,314.03,317.04,
NH,2021,2,338.44,336.59,
NH,2021,3,351.73,349.94,
NH,2021,4,359.77,362.18,
NH,2022,1,381.66,385.10,
NH,2022,2,398.11,396.11,
NJ,1991,1,100.00,100.00,
NJ,1991,2,99.02,99.28,
NJ,1991,3,99.10,99.03,
NJ,1991,4,99.57,99.74,
NJ,1992,1,101.08,101.16,
NJ,1992,2,100.19,100.45,
NJ,1992,3,100.72,100.53,
NJ,1992,4,101.27,101.49,
NJ,1993,1,100.23,100.46,
NJ,1993,2,101.00,101.22,
NJ,1993,3,101.63,101.25,
NJ,1993,4,101.61,101.93,
NJ,1994,1,101.97,102.34,
NJ,1994,2,101.85,102.02,
NJ,1994,3,102.76,102.16,
NJ,1994,4,101.09,101.54,
NJ,1995,1,100.96,101.50,
NJ,1995,2,101.43,101.46,
NJ,1995,3,102.55,101.86,
NJ,1995,4,101.19,101.71,
NJ,1996,1,101.37,102.03,
NJ,1996,2,102.89,102.78,
NJ,1996,3,103.23,102.52,
NJ,1996,4,102.16,102.72,
NJ,1997,1,101.94,102.71,
NJ,1997,2,103.75,103.55,
NJ,1997,3,104.46,103.70,
NJ,1997,4,104.64,105.24,
NJ,1998,1,105.98,106.82,
NJ,1998,2,108.16,107.94,
NJ,1998,3,110.21,109.35,
NJ,1998,4,109.85,110.49,
NJ,1999,1,111.32,112.25,
NJ,1999,2,115.05,114.86,
NJ,1999,3,118.51,117.51,
NJ,1999,4,119.05,119.71,
NJ,2000,1,121.81,122.91,
NJ,2000,2,126.06,125.88,
NJ,2000,3,129.91,128.80,
NJ,2000,4,132.37,132.93,
NJ,2001,1,135.45,136.84,
NJ,2001,2,139.98,139.78,
NJ,2001,3,146.17,144.93,
NJ,2001,4,148.51,148.97,
NJ,2002,1,151.79,153.53,
NJ,2002,2,159.98,159.68,
NJ,2002,3,167.37,166.03,
NJ,2002,4,171.83,172.22,
NJ,2003,1,174.28,176.38,
NJ,2003,2,183.30,182.88,
NJ,2003,3,189.72,188.29,
NJ,2003,4,194.28,194.73,
NJ,2004,1,199.07,201.43,
NJ,2004,2,209.04,208.43,
NJ,2004,3,217.19,215.72,
NJ,2004,4,222.91,223.57,
NJ,2005,1,228.62,231.10,
NJ,2005,2,239.43,238.60,
NJ,2005,3,248.63,247.14,
NJ,2005,4,251.92,252.85,
NJ,2006,1,253.62,256.07,
NJ,2006,2,259.06,258.04,
NJ,2006,3,257.88,256.60,
NJ,2006,4,253.72,254.76,
NJ,2007,1,253.97,256.08,
NJ,2007,2,256.20,255.35,
NJ,2007,3,252.77,251.63,
NJ,2007,4,248.49,249.41,
NJ,2008,1,242.40,244.30,
NJ,2008,2,238.44,237.91,
NJ,2008,3,233.74,232.57,
NJ,2008,4,227.54,228.17,
NJ,2009,1,224.80,226.76,
NJ,2009,2,221.48,221.25,
NJ,2009,3,220.80,219.29,
NJ,2009,4,217.33,217.78,
NJ,2010,1,216.60,219.04,
NJ,2010,2,216.50,216.22,
NJ,2010,3,215.62,213.69,
NJ,2010,4,211.67,212.05,
NJ,2011,1,204.74,207.78,
NJ,2011,2,204.62,204.04,
NJ,2011,3,205.00,202.74,
NJ,2011,4,199.75,200.27,
NJ,2012,1,195.62,199.20,
NJ,2012,2,200.51,199.35,
NJ,2012,3,201.75,199.41,
NJ,2012,4,198.91,199.60,
NJ,2013,1,196.88,200.83,
NJ,2013,2,205.81,204.20,
NJ,2013,3,207.10,204.68,
NJ,2013,4,204.42,205.30,
NJ,2014,1,201.69,205.82,
NJ,2014,2,209.68,207.81,
NJ,2014,3,210.56,208.22,
NJ,2014,4,209.11,210.07,
NJ,2015,1,207.57,211.64,
NJ,2015,2,212.22,210.45,
NJ,2015,3,214.75,212.34,
NJ,2015,4,212.02,213.09,
NJ,2016,1,210.02,213.91,
NJ,2016,2,218.54,216.79,
NJ,2016,3,220.28,217.96,
NJ,2016,4,218.12,219.30,
NJ,2017,1,215.53,219.05,
NJ,2017,2,225.11,223.56,
NJ,2017,3,229.00,226.84,
NJ,2017,4,225.86,227.09,
NJ,2018,1,228.59,231.68,
NJ,2018,2,234.18,232.82,
NJ,2018,3,235.80,234.14,
NJ,2018,4,234.64,235.65,
NJ,2019,1,235.10,237.74,
NJ,2019,2,240.23,239.02,
NJ,2019,3,243.70,242.60,
NJ,2019,4,245.50,246.25,
NJ,2020,1,249.09,251.51,
NJ,2020,2,252.60,251.27,
NJ,2020,3,264.13,263.59,
NJ,2020,4,275.30,275.94,
NJ,2021,1,284.72,287.24,
NJ,2021,2,301.45,299.63,
NJ,2021,3,307.98,307.82,
NJ,2021,4,318.06,318.90,
NJ,2022,1,329.06,331.59,
NJ,2022,2,345.13,343.01,
NM,1991,1,100.00,100.00,
NM,1991,2,101.44,100.57,
NM,1991,3,101.17,100.64,
NM,1991,4,103.52,103.28,
NM,1992,1,106.27,106.32,
NM,1992,2,106.82,105.88,
NM,1992,3,108.35,107.74,
NM,1992,4,110.23,110.02,
NM,1993,1,111.54,111.62,
NM,1993,2,116.06,114.99,
NM,1993,3,118.22,117.56,
NM,1993,4,120.31,120.10,
NM,1994,1,124.79,124.87,
NM,1994,2,127.73,126.55,
NM,1994,3,131.10,130.36,
NM,1994,4,132.96,132.72,
NM,1995,1,133.17,133.26,
NM,1995,2,136.32,135.10,
NM,1995,3,137.82,136.99,
NM,1995,4,136.57,136.34,
NM,1996,1,136.95,137.07,
NM,1996,2,139.65,138.42,
NM,1996,3,138.82,137.91,
NM,1996,4,137.85,137.64,
NM,1997,1,138.58,138.73,
NM,1997,2,141.02,139.78,
NM,1997,3,139.26,138.28,
NM,1997,4,139.17,139.00,
NM,1998,1,139.23,139.40,
NM,1998,2,141.13,139.89,
NM,1998,3,142.44,141.42,
NM,1998,4,143.07,142.90,
NM,1999,1,143.72,143.88,
NM,1999,2,144.14,142.88,
NM,1999,3,144.86,143.84,
NM,1999,4,145.71,145.52,
NM,2000,1,144.56,144.71,
NM,2000,2,146.54,145.31,
NM,2000,3,147.00,145.96,
NM,2000,4,145.14,144.92,
NM,2001,1,148.20,148.32,
NM,2001,2,150.40,149.20,
NM,2001,3,151.46,150.38,
NM,2001,4,150.79,150.54,
NM,2002,1,152.38,152.49,
NM,2002,2,156.93,155.74,
NM,2002,3,158.91,157.74,
NM,2002,4,161.27,160.98,
NM,2003,1,162.74,162.86,
NM,2003,2,166.15,164.93,
NM,2003,3,169.40,168.10,
NM,2003,4,171.55,171.25,
NM,2004,1,173.98,174.13,
NM,2004,2,179.21,177.91,
NM,2004,3,183.58,182.17,
NM,2004,4,186.11,185.75,
NM,2005,1,192.33,192.47,
NM,2005,2,200.16,198.77,
NM,2005,3,207.99,206.41,
NM,2005,4,214.55,214.04,
NM,2006,1,220.31,220.48,
NM,2006,2,229.55,228.10,
NM,2006,3,234.61,232.76,
NM,2006,4,238.20,237.52,
NM,2007,1,240.07,240.33,
NM,2007,2,243.25,241.81,
NM,2007,3,242.90,240.88,
NM,2007,4,239.67,238.94,
NM,2008,1,240.13,240.48,
NM,2008,2,237.49,236.14,
NM,2008,3,235.03,232.93,
NM,2008,4,230.13,229.43,
NM,2009,1,223.49,223.98,
NM,2009,2,226.19,224.80,
NM,2009,3,223.08,221.06,
NM,2009,4,222.17,221.46,
NM,2010,1,220.09,220.71,
NM,2010,2,215.38,214.04,
NM,2010,3,213.58,211.57,
NM,2010,4,209.77,209.03,
NM,2011,1,203.86,204.63,
NM,2011,2,201.78,200.47,
NM,2011,3,203.03,201.08,
NM,2011,4,200.03,199.21,
NM,2012,1,197.61,198.54,
NM,2012,2,204.29,202.93,
NM,2012,3,205.09,203.06,
NM,2012,4,202.20,201.26,
NM,2013,1,205.01,206.16,
NM,2013,2,207.28,205.88,
NM,2013,3,209.32,207.21,
NM,2013,4,206.80,205.73,
NM,2014,1,205.24,206.58,
NM,2014,2,210.80,209.33,
NM,2014,3,210.03,207.86,
NM,2014,4,211.62,210.49,
NM,2015,1,209.29,210.77,
NM,2015,2,213.39,211.87,
NM,2015,3,219.56,217.24,
NM,2015,4,215.27,214.12,
NM,2016,1,212.28,213.82,
NM,2016,2,221.39,219.82,
NM,2016,3,220.38,218.02,
NM,2016,4,223.37,222.16,
NM,2017,1,223.61,225.24,
NM,2017,2,228.63,227.06,
NM,2017,3,231.91,229.43,
NM,2017,4,234.58,233.24,
NM,2018,1,232.61,234.28,
NM,2018,2,237.89,236.42,
NM,2018,3,242.09,239.44,
NM,2018,4,244.54,243.08,
NM,2019,1,244.02,245.78,
NM,2019,2,251.03,249.56,
NM,2019,3,256.57,253.71,
NM,2019,4,257.29,255.76,
NM,2020,1,262.30,264.09,
NM,2020,2,269.69,268.26,
NM,2020,3,279.99,276.77,
NM,2020,4,287.28,285.63,
NM,2021,1,295.85,297.78,
NM,2021,2,308.88,307.39,
NM,2021,3,324.26,320.40,
NM,2021,4,331.91,330.09,
NM,2022,1,341.48,343.63,
NM,2022,2,364.07,362.39,
NV,1991,1,100.00,100.00,
NV,1991,2,100.68,99.85,
NV,1991,3,100.62,99.97,
NV,1991,4,102.27,101.50,
NV,1992,1,102.83,102.85,
NV,1992,2,102.42,101.58,
NV,1992,3,103.93,103.19,
NV,1992,4,104.69,103.95,
NV,1993,1,103.87,103.92,
NV,1993,2,105.71,104.82,
NV,1993,3,105.90,105.04,
NV,1993,4,106.67,106.02,
NV,1994,1,107.43,107.50,
NV,1994,2,108.98,108.06,
NV,1994,3,110.44,109.42,
NV,1994,4,110.30,109.75,
NV,1995,1,110.33,110.40,
NV,1995,2,113.48,112.53,
NV,1995,3,114.07,112.92,
NV,1995,4,113.66,113.18,
NV,1996,1,113.90,113.94,
NV,1996,2,115.51,114.59,
NV,1996,3,115.95,114.74,
NV,1996,4,115.81,115.33,
NV,1997,1,116.32,116.31,
NV,1997,2,117.15,116.28,
NV,1997,3,118.65,117.44,
NV,1997,4,117.81,117.29,
NV,1998,1,117.00,116.92,
NV,1998,2,118.84,118.00,
NV,1998,3,119.58,118.43,
NV,1998,4,120.15,119.57,
NV,1999,1,120.77,120.63,
NV,1999,2,121.59,120.78,
NV,1999,3,123.43,122.30,
NV,1999,4,124.09,123.45,
NV,2000,1,124.29,124.08,
NV,2000,2,126.68,125.90,
NV,2000,3,127.07,125.90,
NV,2000,4,128.71,128.04,
NV,2001,1,130.95,130.75,
NV,2001,2,134.22,133.40,
NV,2001,3,136.49,135.14,
NV,2001,4,138.49,137.83,
NV,2002,1,140.55,140.40,
NV,2002,2,143.20,142.31,
NV,2002,3,147.38,145.77,
NV,2002,4,150.17,149.57,
NV,2003,1,153.40,153.32,
NV,2003,2,158.25,157.20,
NV,2003,3,166.35,164.37,
NV,2003,4,174.86,174.34,
NV,2004,1,186.42,186.39,
NV,2004,2,205.98,204.50,
NV,2004,3,222.45,219.65,
NV,2004,4,230.57,230.10,
NV,2005,1,239.86,239.90,
NV,2005,2,255.88,253.87,
NV,2005,3,260.96,257.51,
NV,2005,4,269.01,268.78,
NV,2006,1,273.76,273.85,
NV,2006,2,273.54,271.15,
NV,2006,3,271.28,267.65,
NV,2006,4,265.93,265.92,
NV,2007,1,263.41,263.54,
NV,2007,2,261.04,258.62,
NV,2007,3,251.54,248.05,
NV,2007,4,234.67,234.76,
NV,2008,1,216.90,217.17,
NV,2008,2,199.76,197.84,
NV,2008,3,184.69,181.94,
NV,2008,4,161.36,161.47,
NV,2009,1,150.08,150.46,
NV,2009,2,143.02,141.64,
NV,2009,3,135.17,132.91,
NV,2009,4,134.44,134.59,
NV,2010,1,131.64,132.18,
NV,2010,2,132.08,130.80,
NV,2010,3,130.30,127.92,
NV,2010,4,124.41,124.59,
NV,2011,1,118.58,119.17,
NV,2011,2,116.27,115.18,
NV,2011,3,115.73,113.49,
NV,2011,4,111.09,111.27,
NV,2012,1,111.53,112.09,
NV,2012,2,121.06,120.02,
NV,2012,3,127.22,124.69,
NV,2012,4,131.46,131.71,
NV,2013,1,138.55,139.07,
NV,2013,2,149.10,147.97,
NV,2013,3,157.96,154.92,
NV,2013,4,160.53,160.77,
NV,2014,1,164.61,164.94,
NV,2014,2,169.01,167.89,
NV,2014,3,174.93,171.87,
NV,2014,4,175.51,175.59,
NV,2015,1,180.40,180.51,
NV,2015,2,184.90,183.70,
NV,2015,3,193.29,190.38,
NV,2015,4,193.81,193.62,
NV,2016,1,199.47,199.38,
NV,2016,2,204.25,202.91,
NV,2016,3,208.10,205.34,
NV,2016,4,212.61,212.30,
NV,2017,1,215.14,214.87,
NV,2017,2,220.45,218.87,
NV,2017,3,229.31,226.61,
NV,2017,4,238.13,237.73,
NV,2018,1,243.28,242.94,
NV,2018,2,256.08,254.09,
NV,2018,3,261.76,258.71,
NV,2018,4,262.33,262.02,
NV,2019,1,267.82,267.49,
NV,2019,2,272.33,270.05,
NV,2019,3,274.15,270.82,
NV,2019,4,273.89,273.82,
NV,2020,1,280.44,280.14,
NV,2020,2,283.85,281.45,
NV,2020,3,294.29,290.36,
NV,2020,4,303.41,303.68,
NV,2021,1,314.69,314.34,
NV,2021,2,342.13,339.28,
NV,2021,3,365.56,360.45,
NV,2021,4,373.91,374.34,
NV,2022,1,395.38,395.02,
NV,2022,2,418.97,415.57,
NY,1991,1,100.00,100.00,
NY,1991,2,99.65,99.13,
NY,1991,3,100.20,99.26,
NY,1991,4,100.57,100.17,
NY,1992,1,101.11,101.18,
NY,1992,2,100.77,100.21,
NY,1992,3,101.54,100.52,
NY,1992,4,102.59,102.22,
NY,1993,1,99.74,99.93,
NY,1993,2,101.84,101.20,
NY,1993,3,101.59,100.45,
NY,1993,4,100.74,100.42,
NY,1994,1,99.47,99.84,
NY,1994,2,100.55,99.80,
NY,1994,3,100.57,99.34,
NY,1994,4,98.72,98.46,
NY,1995,1,97.98,98.52,
NY,1995,2,99.48,98.64,
NY,1995,3,100.33,99.00,
NY,1995,4,98.54,98.31,
NY,1996,1,99.06,99.75,
NY,1996,2,99.86,98.95,
NY,1996,3,100.41,99.01,
NY,1996,4,99.23,98.99,
NY,1997,1,98.63,99.38,
NY,1997,2,101.32,100.43,
NY,1997,3,101.99,100.54,
NY,1997,4,101.61,101.30,
NY,1998,1,101.37,102.17,
NY,1998,2,104.95,104.09,
NY,1998,3,107.46,105.95,
NY,1998,4,108.18,107.75,
NY,1999,1,108.64,109.46,
NY,1999,2,112.77,111.97,
NY,1999,3,116.14,114.54,
NY,1999,4,117.57,117.01,
NY,2000,1,118.95,119.73,
NY,2000,2,122.75,122.05,
NY,2000,3,126.97,125.26,
NY,2000,4,129.20,128.51,
NY,2001,1,130.46,131.14,
NY,2001,2,135.14,134.52,
NY,2001,3,139.88,138.10,
NY,2001,4,142.58,141.75,
NY,2002,1,145.32,145.91,
NY,2002,2,150.61,150.03,
NY,2002,3,156.67,154.79,
NY,2002,4,159.38,158.42,
NY,2003,1,164.36,164.90,
NY,2003,2,167.87,167.20,
NY,2003,3,174.24,172.29,
NY,2003,4,178.91,177.83,
NY,2004,1,181.97,182.53,
NY,2004,2,188.13,187.26,
NY,2004,3,192.98,190.93,
NY,2004,4,198.03,196.90,
NY,2005,1,200.70,201.33,
NY,2005,2,204.69,203.54,
NY,2005,3,212.55,210.35,
NY,2005,4,213.70,212.60,
NY,2006,1,214.62,215.33,
NY,2006,2,218.07,216.72,
NY,2006,3,217.53,215.20,
NY,2006,4,216.61,215.65,
NY,2007,1,214.81,215.55,
NY,2007,2,218.97,217.53,
NY,2007,3,218.90,216.47,
NY,2007,4,216.75,215.89,
NY,2008,1,213.80,214.60,
NY,2008,2,213.63,212.22,
NY,2008,3,213.68,211.17,
NY,2008,4,207.77,207.01,
NY,2009,1,205.21,206.04,
NY,2009,2,204.86,203.54,
NY,2009,3,205.31,202.73,
NY,2009,4,204.25,203.54,
NY,2010,1,202.37,203.27,
NY,2010,2,203.85,202.58,
NY,2010,3,203.51,200.79,
NY,2010,4,202.58,201.91,
NY,2011,1,197.09,198.10,
NY,2011,2,198.58,197.30,
NY,2011,3,199.56,196.80,
NY,2011,4,195.12,194.45,
NY,2012,1,194.38,195.57,
NY,2012,2,196.98,195.64,
NY,2012,3,198.97,196.14,
NY,2012,4,197.15,196.46,
NY,2013,1,196.62,198.00,
NY,2013,2,200.80,199.33,
NY,2013,3,203.39,200.45,
NY,2013,4,201.94,201.20,
NY,2014,1,199.56,201.07,
NY,2014,2,203.43,201.92,
NY,2014,3,205.23,202.23,
NY,2014,4,205.11,204.34,
NY,2015,1,204.04,205.64,
NY,2015,2,208.43,206.86,
NY,2015,3,211.96,208.89,
NY,2015,4,210.12,209.28,
NY,2016,1,209.43,211.05,
NY,2016,2,216.41,214.83,
NY,2016,3,219.25,216.09,
NY,2016,4,220.56,219.72,
NY,2017,1,219.95,221.49,
NY,2017,2,225.76,224.17,
NY,2017,3,232.37,229.12,
NY,2017,4,232.14,231.27,
NY,2018,1,234.00,235.47,
NY,2018,2,239.75,238.06,
NY,2018,3,244.73,241.43,
NY,2018,4,243.59,242.77,
NY,2019,1,243.50,244.87,
NY,2019,2,249.46,247.58,
NY,2019,3,253.20,249.97,
NY,2019,4,255.17,254.40,
NY,2020,1,257.04,258.43,
NY,2020,2,262.70,260.45,
NY,2020,3,272.07,268.79,
NY,2020,4,283.11,282.40,
NY,2021,1,290.23,291.77,
NY,2021,2,307.06,304.12,
NY,2021,3,316.95,313.36,
NY,2021,4,322.11,321.35,
NY,2022,1,332.80,334.65,
NY,2022,2,353.39,349.69,
OH,1991,1,100.00,100.00,
OH,1991,2,101.45,100.60,
OH,1991,3,101.92,101.15,
OH,1991,4,102.83,102.25,
OH,1992,1,104.20,104.23,
OH,1992,2,105.75,104.85,
OH,1992,3,106.90,106.08,
OH,1992,4,107.82,107.22,
OH,1993,1,108.00,108.05,
OH,1993,2,110.44,109.48,
OH,1993,3,111.97,111.08,
OH,1993,4,113.12,112.55,
OH,1994,1,113.60,113.64,
OH,1994,2,116.34,115.31,
OH,1994,3,117.20,116.25,
OH,1994,4,118.03,117.51,
OH,1995,1,118.94,118.92,
OH,1995,2,120.72,119.66,
OH,1995,3,122.25,121.21,
OH,1995,4,123.00,122.57,
OH,1996,1,124.17,124.11,
OH,1996,2,126.66,125.52,
OH,1996,3,127.51,126.41,
OH,1996,4,127.76,127.38,
OH,1997,1,128.20,128.10,
OH,1997,2,130.19,129.02,
OH,1997,3,131.31,130.13,
OH,1997,4,131.20,130.87,
OH,1998,1,132.63,132.54,
OH,1998,2,134.75,133.49,
OH,1998,3,135.93,134.71,
OH,1998,4,136.85,136.54,
OH,1999,1,138.47,138.41,
OH,1999,2,141.11,139.74,
OH,1999,3,142.69,141.37,
OH,1999,4,142.97,142.64,
OH,2000,1,143.88,143.92,
OH,2000,2,146.99,145.47,
OH,2000,3,148.20,146.84,
OH,2000,4,148.37,148.01,
OH,2001,1,149.28,149.45,
OH,2001,2,152.46,150.79,
OH,2001,3,153.18,151.77,
OH,2001,4,153.61,153.20,
OH,2002,1,154.70,155.01,
OH,2002,2,157.25,155.45,
OH,2002,3,158.79,157.27,
OH,2002,4,159.34,158.92,
OH,2003,1,159.77,160.23,
OH,2003,2,163.59,161.64,
OH,2003,3,164.59,162.90,
OH,2003,4,164.74,164.38,
OH,2004,1,165.27,165.93,
OH,2004,2,169.09,166.99,
OH,2004,3,170.26,168.29,
OH,2004,4,169.89,169.66,
OH,2005,1,170.02,170.91,
OH,2005,2,174.52,172.21,
OH,2005,3,174.90,172.61,
OH,2005,4,173.91,173.84,
OH,2006,1,173.33,174.55,
OH,2006,2,176.88,174.38,
OH,2006,3,176.33,173.65,
OH,2006,4,172.99,173.09,
OH,2007,1,171.72,173.35,
OH,2007,2,174.57,171.89,
OH,2007,3,173.20,170.23,
OH,2007,4,167.90,168.09,
OH,2008,1,163.12,165.11,
OH,2008,2,165.38,162.67,
OH,2008,3,162.93,159.84,
OH,2008,4,156.14,156.36,
OH,2009,1,152.85,155.10,
OH,2009,2,158.61,155.90,
OH,2009,3,158.99,155.76,
OH,2009,4,156.09,156.25,
OH,2010,1,153.43,156.00,
OH,2010,2,156.01,153.31,
OH,2010,3,153.34,150.02,
OH,2010,4,149.91,150.04,
OH,2011,1,143.68,146.33,
OH,2011,2,148.07,145.46,
OH,2011,3,149.61,146.20,
OH,2011,4,146.51,146.72,
OH,2012,1,144.39,147.12,
OH,2012,2,151.97,149.23,
OH,2012,3,153.35,149.85,
OH,2012,4,150.04,150.35,
OH,2013,1,148.99,151.68,
OH,2013,2,156.33,153.48,
OH,2013,3,159.23,155.76,
OH,2013,4,156.22,156.56,
OH,2014,1,156.20,158.76,
OH,2014,2,162.22,159.29,
OH,2014,3,163.99,160.74,
OH,2014,4,162.86,163.10,
OH,2015,1,161.55,163.95,
OH,2015,2,168.82,165.83,
OH,2015,3,170.20,167.07,
OH,2015,4,169.02,169.27,
OH,2016,1,168.77,170.94,
OH,2016,2,176.32,173.34,
OH,2016,3,179.17,176.00,
OH,2016,4,177.96,178.32,
OH,2017,1,179.05,180.96,
OH,2017,2,186.48,183.48,
OH,2017,3,189.42,186.17,
OH,2017,4,188.44,188.97,
OH,2018,1,191.19,192.76,
OH,2018,2,197.71,194.74,
OH,2018,3,201.34,198.04,
OH,2018,4,200.28,200.89,
OH,2019,1,202.07,203.45,
OH,2019,2,210.01,206.83,
OH,2019,3,213.03,209.78,
OH,2019,4,212.85,213.59,
OH,2020,1,216.29,217.47,
OH,2020,2,225.44,221.92,
OH,2020,3,233.79,230.50,
OH,2020,4,239.91,240.90,
OH,2021,1,245.94,247.06,
OH,2021,2,262.53,258.10,
OH,2021,3,269.36,265.89,
OH,2021,4,273.28,274.69,
OH,2022,1,285.02,286.02,
